15/02/2024 10:36:01|24.1|23.5|42.9|1003.7
15/02/2024 10:37:02|24.1|23.4|43.0|1003.6
15/02/2024 10:38:02|24.1|23.4|43.2|1003.7
15/02/2024 10:39:02|24.1|23.3|43.2|1003.7
15/02/2024 10:40:02|24.1|23.3|43.3|1003.6
15/02/2024 10:41:02|24.0|23.3|43.3|1003.8
15/02/2024 10:42:02|24.0|23.3|43.3|1003.7
15/02/2024 10:43:02|24.0|23.2|43.4|1003.7
15/02/2024 10:44:01|24.0|23.2|43.4|1003.8
15/02/2024 10:45:01|24.0|23.2|43.5|1003.7
15/02/2024 10:46:01|23.9|23.2|43.5|1003.8
15/02/2024 10:47:01|23.9|23.1|43.7|1003.8
15/02/2024 10:48:01|23.8|23.1|44.0|1003.8
15/02/2024 10:49:02|23.8|23.1|44.0|1003.7
15/02/2024 10:50:01|23.8|23.1|44.2|1003.7
15/02/2024 10:51:02|23.8|23.1|44.2|1003.8
15/02/2024 10:52:02|23.8|23.0|44.1|1003.7
15/02/2024 10:53:02|23.8|23.0|44.2|1003.8
15/02/2024 10:54:02|23.8|23.0|44.2|1003.8
15/02/2024 10:55:02|23.8|23.0|44.3|1003.8
15/02/2024 10:56:02|23.8|22.9|44.3|1003.8
15/02/2024 10:57:01|23.8|22.9|44.3|1003.7
15/02/2024 10:58:01|23.7|23.0|44.3|1003.8
15/02/2024 10:59:02|23.7|22.9|44.3|1003.8
15/02/2024 11:00:02|23.7|22.9|44.5|1003.8
15/02/2024 11:01:02|23.7|22.9|44.6|1003.8
15/02/2024 11:02:02|23.7|22.9|44.6|1003.8
15/02/2024 11:03:01|23.7|22.8|44.7|1003.7
15/02/2024 11:04:02|23.7|22.8|44.7|1003.6
15/02/2024 11:05:01|23.7|22.8|44.7|1003.7
15/02/2024 11:06:01|23.7|22.8|44.8|1003.6
15/02/2024 11:07:01|23.7|22.8|44.8|1003.7
15/02/2024 11:08:01|23.6|22.7|44.8|1003.7
15/02/2024 11:09:01|23.6|22.8|44.9|1003.7
15/02/2024 11:10:01|23.6|22.8|44.9|1003.8
15/02/2024 11:11:01|23.6|22.7|44.9|1003.7
15/02/2024 11:12:01|23.6|22.7|45.0|1003.6
15/02/2024 11:13:01|23.6|22.7|45.0|1003.8
15/02/2024 11:14:01|23.6|22.7|45.0|1003.8
15/02/2024 11:15:01|23.6|22.7|45.0|1003.7
15/02/2024 11:16:01|23.6|22.7|45.0|1003.7
15/02/2024 11:17:01|23.6|22.7|45.0|1003.8
15/02/2024 11:18:01|23.6|22.7|45.0|1003.8
15/02/2024 11:19:01|23.6|22.6|45.0|1003.7
